代码,公司,层级,产品或IP名称,提及次数,首次出现PDF页,首次上下文,说明
301011,华立科技,重要,假面骑士 正义变身,3,15,系列受到国内外客户的欢迎，产品畅销国内外。公司与 Microsoft（微软）、Bandai Namco（万代南梦宫）、SEGA（世嘉）、MARVELOUS、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,太鼓之达人,3,15,。公司与 Microsoft（微软）、Bandai Namco（万代南梦宫）、SEGA（世嘉）、MARVELOUS、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多款产品荣获国家游戏产业年会的最高,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,头文字D 激斗,3,15,迎，产品畅销国内外。公司与 Microsoft（微软）、Bandai Namco（万代南梦宫）、SEGA（世嘉）、MARVELOUS、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多款产品荣获国家游戏,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,奥特曼 光辉共斗,3,15,、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多款产品荣获国家游戏产业年会的最高奖项“中国动漫游戏行业金 手指奖”，连续多年获得中国动漫游戏行业协会颁发的“优秀企业奖”、“产品研发先进单位”，并在 2,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,宝可梦 明耀之星,3,15,GA（世嘉）、MARVELOUS、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多款产品荣获国家游戏产业年会的最高奖项“中国动漫游戏行业金 手指奖”，连续多年获得中国动漫游戏行业协会颁发的“优秀企业奖”,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,巨兽浩劫3,3,15,主研发的《雷动》系列受到国内外客户的欢迎，产品畅销国内外。公司与 Microsoft（微软）、Bandai Namco（万代南梦宫）、SEGA（世嘉）、MARVELOUS、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,广东省创新型中小企业,3,15,位”，并在 2019 年11 月被评为“2019 年广州文化企业50 强”单位。2020 年，公司荣获中华人民共和国广州海关 颁发的“AEO 高级认证企业”证书；2022 年，公司荣获广东省游戏产业协会颁发的《2021 年度优秀游 戏游艺企业》证书，荣获广东省工业和信息化厅颁发的《广东省创新型中小企业》证书；2023 年，公 司荣获广东省工业和信息化厅颁发的《专精特新中小企业》证书，荣获广东省版权局颁发的“广东省版 权兴业示范基地”称号，荣获商务部、中共中央宣传部、文化和旅游部及国家广播电视总局联合颁发的 《2023-2024 年度国家文化出口重点企业》证书；2024 年，公司荣获国家文化和旅游部颁发的“国家文 化产业示范基地”称号，“WAHLAP”品牌被,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,明日行动,3,15,作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多款产品荣获国家游戏产业年会的最高奖项“中国动漫游戏行业金 手指奖”，连续多年获得中国动漫游戏行业协会颁发的“优秀企业奖”、“产品研发先进单位”，并在 2019 年11 月被评为“2019 年广州文化企业5,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,极品飞车,3,15,3 项），自主研发的《雷动》系列受到国内外客户的欢迎，产品畅销国内外。公司与 Microsoft（微软）、Bandai Namco（万代南梦宫）、SEGA（世嘉）、MARVELOUS、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,火影忍者 斗牌世界,3,15,t（微软）、Bandai Namco（万代南梦宫）、SEGA（世嘉）、MARVELOUS、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多款产品荣获国家游戏产业年会的最高奖项“中国动漫游戏行业金 手指奖”,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,舞萌DX,3,15,crosoft（微软）、Bandai Namco（万代南梦宫）、SEGA（世嘉）、MARVELOUS、Raw Thrills、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多款产品荣获国家游戏产业年会的最高奖项“中国动,程序初筛，重点公司产品另行人工复核
301011,华立科技,重要,超级争霸战,3,15,ls、IGS （鈊象电子）等建立了战略合作伙伴关系，持续推出了《闪电摩托DX》《极品飞车》《巨兽浩劫3》 《假面骑士 正义变身》《头文字D 激斗》《太鼓之达人》《舞萌DX》《火影忍者 斗牌世界》《我的 世界 地下城》《中二节奏》《宝可梦 明耀之星》《三国幻战》《奥特曼 光辉共斗》《超级争霸战》 《雷动2》《雷动摩托X》《明日行动》《音乐魔方》《狂野飙车 9 竞速传奇 DX PLUS》《NBA 超级全 明星》等广受消费者喜爱的游戏游艺设备。 2010 年至今，公司自主研发的多款产品荣获国家游戏产业年会的最高奖项“中国动漫游戏行业金 手指奖”，连续多年获得中国动漫游戏行业协会颁发的“优秀企业奖”、“产品研发先进单位”，并在 2019 年11,程序初筛，重点公司产品另行人工复核
